Date,Date (MM_YY),Agent,Gallons
1966-04-11,04_66,Orange,3000
1966-04-12,04_66,Orange,1950
1966-04-12,04_66,Orange,2000
1966-04-12,04_66,Orange,2000
1966-04-13,04_66,Orange,2000
1966-04-13,04_66,Orange,2000
1966-04-14,04_66,Orange,2000
1966-04-14,04_66,Orange,3000
1966-04-15,04_66,Orange,1900
1966-04-15,04_66,Orange,2000
1966-04-15,04_66,Orange,2000
1966-04-16,04_66,Orange,3800
1966-04-16,04_66,Orange,2000
1966-04-16,04_66,Orange,2000
1966-04-17,04_66,Orange,2000
1966-04-17,04_66,Orange,2400
1966-04-18,04_66,Orange,2000
1966-04-18,04_66,Orange,3000
1966-04-19,04_66,Orange,2000
1966-04-19,04_66,Orange,1700
1966-04-19,04_66,Orange,3000
1966-04-20,04_66,Orange,2000
1966-04-20,04_66,Orange,2000
1966-04-20,04_66,Orange,2000
1966-04-21,04_66,Orange,3000
1966-04-22,04_66,Orange,1100
1966-04-22,04_66,Orange,2500
1966-04-23,04_66,Orange,3000
1966-04-23,04_66,Orange,2000
1966-04-23,04_66,Orange,2000
1966-04-24,04_66,Orange,2000
1966-04-24,04_66,Orange,2000
1966-04-25,04_66,Orange,2000
1966-04-25,04_66,Orange,2000
1966-04-25,04_66,Orange,3000
1966-04-25,04_66,Orange,
1966-04-26,04_66,Orange,2000
1966-04-27,04_66,Orange,1650
1966-04-27,04_66,Orange,3000
1966-04-27,04_66,Orange,2000
1966-04-28,04_66,Orange,1250
1966-04-28,04_66,Orange,2000
1966-04-28,04_66,Orange,2000
1966-04-29,04_66,Orange,1000
1966-04-29,04_66,Orange,1000
1966-04-29,04_66,Orange,3000
1966-04-29,04_66,Orange,2000
1966-04-30,04_66,Orange,1300
1966-04-30,04_66,Orange,3000
1966-05-01,05_66,Orange,1000
1966-05-01,05_66,Orange,3000
1966-05-02,05_66,Orange,3000
1966-05-03,05_66,Orange,3000
1966-05-03,05_66,Orange,1800
1966-05-04,05_66,Orange,3000
1966-05-04,05_66,Orange,2600
1966-05-04,05_66,Orange,2000
1966-05-05,05_66,Orange,1000
1966-05-05,05_66,Orange,2700
1966-05-05,05_66,Orange,3000
1966-05-06,05_66,Orange,4000
1966-05-06,05_66,Orange,2000
1966-05-06,05_66,Orange,2000
1966-05-07,05_66,Orange,3000
1966-05-08,05_66,Orange,3000
1966-05-08,05_66,Orange,1000
1966-05-09,05_66,Orange,3000
1966-05-10,05_66,Orange,3000
1966-05-10,05_66,Orange,2600
1966-05-10,05_66,Orange,2000
1966-05-11,05_66,Orange,1800
1966-05-11,05_66,Orange,1900
1966-05-11,05_66,Orange,1900
1966-05-12,05_66,Orange,3000
1966-05-12,05_66,Orange,1000
1966-05-13,05_66,Orange,2000
1966-05-13,05_66,Orange,2000
1966-05-14,05_66,Orange,2000
1966-05-15,05_66,Orange,3000
1966-05-15,05_66,Orange,2000
1966-05-16,05_66,Orange,3000
1966-05-17,05_66,Orange,3000
1966-05-17,05_66,Orange,2000
1966-05-17,05_66,Orange,2000
1966-05-18,05_66,Orange,3000
1966-05-18,05_66,Orange,3600
1966-05-19,05_66,Orange,3000
1966-05-19,05_66,Orange,2000
1966-05-20,05_66,Orange,2000
1966-05-20,05_66,Orange,2000
1966-05-20,05_66,Orange,2000
1966-05-21,05_66,Orange,3850
1966-05-21,05_66,Orange,3750
1966-05-22,05_66,Orange,2000
1966-05-22,05_66,Orange,2000
1966-05-22,05_66,Orange,3000
1966-05-23,05_66,Orange,5000
1966-05-23,05_66,Orange,3700
1966-05-24,05_66,Orange,2000
1966-05-24,05_66,Orange,2000
1966-05-24,05_66,Orange,3000
1966-05-25,05_66,Orange,1000
1966-05-25,05_66,Orange,4000
1966-05-25,05_66,Orange,3000
1966-05-26,05_66,Orange,2000
1966-05-26,05_66,Orange,3000
1966-05-27,05_66,Orange,3000
1966-05-27,05_66,Orange,4900
1966-05-28,05_66,Orange,2900
1966-05-28,05_66,Orange,2000
1966-05-29,05_66,Orange,2000
1966-05-29,05_66,Orange,5000
1966-05-29,05_66,Orange,2000
1966-05-30,05_66,Orange,2000
1966-05-30,05_66,Orange,3000
1966-05-30,05_66,Orange,2500
1966-05-31,05_66,Orange,1900
1966-05-31,05_66,Orange,2000
1966-05-31,05_66,Orange,2500
1966-05-31,05_66,Orange,4000
1966-06-01,06_66,Orange,4000
1966-06-01,06_66,Orange,4000
1966-06-02,06_66,Orange,1000
1966-06-02,06_66,Orange,4000
1966-06-02,06_66,Orange,3600
1966-06-03,06_66,Orange,4000
1966-06-03,06_66,Orange,4000
1966-06-03,06_66,Orange,4000
1966-06-04,06_66,Orange,1000
1966-06-04,06_66,Orange,4000
1966-06-04,06_66,Orange,4000
1966-06-04,06_66,Orange,2000
1966-06-05,06_66,Orange,2000
1966-06-05,06_66,Orange,2000
1966-06-05,06_66,Orange,4000
1966-06-06,06_66,Orange,4000
1966-06-06,06_66,Orange,2000
1966-06-07,06_66,Orange,1800
1966-06-07,06_66,Orange,4000
1966-06-07,06_66,Orange,4000
1966-06-07,06_66,Orange,2000
1966-06-08,06_66,Orange,2000
1966-06-08,06_66,Orange,2000
1966-06-09,06_66,Orange,2000
1966-06-09,06_66,Orange,2000
1966-06-10,06_66,Orange,2000
1966-06-10,06_66,Orange,2000
1966-06-11,06_66,Orange,1900
1966-06-11,06_66,Orange,2000
1966-06-11,06_66,Orange,3000
1966-06-12,06_66,Orange,3000
1966-06-12,06_66,Orange,3000
1966-06-12,06_66,Orange,3000
1966-06-13,06_66,Orange,1000
1966-06-13,06_66,Orange,2000
1966-06-14,06_66,Orange,2000
1966-06-14,06_66,Orange,2000
1966-06-14,06_66,Orange,2000
1966-06-15,06_66,Orange,2000
1966-06-15,06_66,Orange,2900
1966-06-15,06_66,Orange,2000
1966-06-16,06_66,Orange,2000
1966-06-17,06_66,Orange,2000
1966-06-17,06_66,Orange,2000
1966-06-17,06_66,Orange,2000
1966-06-17,06_66,Orange,2000
1966-06-18,06_66,Orange,1550
1966-06-18,06_66,Orange,2750
1966-06-18,06_66,Orange,2000
1966-06-19,06_66,Orange,2000
1966-06-19,06_66,Orange,3000
1966-06-20,06_66,Orange,1900
1966-06-20,06_66,Orange,100
1966-06-20,06_66,Orange,1600
1966-06-20,06_66,Orange,3000
1966-06-21,06_66,Orange,2000
1966-06-22,06_66,Orange,2000
1966-06-22,06_66,Orange,2000
1966-06-22,06_66,Orange,800
1966-06-23,06_66,Orange,2000
1966-06-23,06_66,Orange,2000
1966-06-24,06_66,Orange,1000
1966-06-24,06_66,Orange,3000
1966-06-24,06_66,Orange,2000
1966-06-25,06_66,Orange,2000
1966-06-25,06_66,Orange,2000
1966-06-25,06_66,Orange,2000
1966-06-26,06_66,Orange,2000
1966-06-27,06_66,Orange,1400
1966-06-27,06_66,Orange,3000
1966-06-27,06_66,Orange,2000
1966-06-28,06_66,Orange,1830
1966-06-29,06_66,Orange,2800
1966-06-29,06_66,Orange,2000
1966-06-30,06_66,Orange,4000
1966-06-30,06_66,Orange,4000
1966-07-02,07_66,Orange,2600
1966-07-03,07_66,Orange,2000
1966-07-03,07_66,Orange,1000
1966-07-05,07_66,Orange,2000
1966-07-05,07_66,Orange,2000
1966-07-06,07_66,Orange,1700
1966-07-06,07_66,Orange,2000
1966-07-07,07_66,Orange,2000
1966-07-07,07_66,Orange,3000
1966-07-07,07_66,Orange,2000
1966-07-08,07_66,Orange,1000
1966-07-08,07_66,Orange,2000
1966-07-09,07_66,Orange,1000
1966-07-09,07_66,Orange,4000
1966-07-10,07_66,Orange,1000
1966-07-10,07_66,Orange,1400
1966-07-10,07_66,Orange,2800
1966-07-11,07_66,Orange,2000
1966-07-12,07_66,Orange,2000
1966-07-12,07_66,Orange,1000
1966-07-12,07_66,Orange,2000
1966-07-13,07_66,Orange,2000
1966-07-13,07_66,Orange,2000
1966-07-14,07_66,Orange,3000
1966-07-15,07_66,Orange,2000
1966-07-16,07_66,Orange,1000
1966-07-16,07_66,Orange,3000
1966-07-17,07_66,Orange,3000
1966-07-18,07_66,Orange,2000
1966-07-18,07_66,Orange,1800
1966-07-18,07_66,Orange,1800
1966-07-19,07_66,Orange,900
1966-07-19,07_66,Orange,950
1966-07-20,07_66,Orange,900
1966-07-20,07_66,Orange,850
1966-07-20,07_66,Orange,3000
1966-07-21,07_66,Orange,2000
1966-07-21,07_66,Orange,2000
1966-07-21,07_66,Orange,2000
1966-07-22,07_66,Orange,1200
1966-07-22,07_66,Orange,2000
1966-07-22,07_66,Orange,2000
1966-07-23,07_66,Orange,2000
1966-07-24,07_66,Orange,2000
1966-07-24,07_66,Orange,2950
1966-07-26,07_66,Orange,2000
1966-07-26,07_66,Orange,2000
1966-07-27,07_66,Orange,1600
1966-07-27,07_66,Orange,2000
1966-07-27,07_66,Orange,2000
1966-07-28,07_66,Orange,1500
1966-07-28,07_66,Orange,2000
1966-07-28,07_66,Orange,1750
1966-07-29,07_66,Orange,2000
1966-07-29,07_66,Orange,1600
1966-07-29,07_66,Orange,2000
1966-07-29,07_66,Orange,400
1966-07-30,07_66,Orange,2000
1966-07-30,07_66,Orange,2000
1966-07-31,07_66,Orange,2050
1966-07-31,07_66,Orange,1750
1966-08-02,08_66,Orange,1350
1966-08-02,08_66,Orange,2000
1966-08-02,08_66,Orange,2000
1966-08-03,08_66,Orange,1550
1966-08-04,08_66,Orange,2000
1966-08-04,08_66,Orange,2000
1966-08-04,08_66,Orange,3000
1966-08-04,08_66,Orange,2000
1966-08-05,08_66,Orange,3000
1966-08-05,08_66,Orange,2000
1966-08-05,08_66,Orange,2000
1966-08-05,08_66,Orange,2000
1966-08-06,08_66,Orange,2000
1966-08-06,08_66,Orange,2000
1966-08-06,08_66,Orange,2000
1966-08-07,08_66,Orange,2900
1966-08-07,08_66,Orange,2000
1966-08-08,08_66,Orange,1900
1966-08-09,08_66,Orange,3000
1966-08-09,08_66,Orange,3000
1966-08-09,08_66,Orange,2000
1966-08-10,08_66,Orange,2000
1966-08-10,08_66,Orange,2000
1966-08-10,08_66,Orange,2000
1966-08-11,08_66,Orange,2000
1966-08-11,08_66,Orange,3000
1966-08-11,08_66,White,2900
1966-08-11,08_66,Orange,2000
1966-08-12,08_66,Orange,1900
1966-08-12,08_66,Orange,2000
1966-08-12,08_66,Orange,2000
1966-08-12,08_66,Orange,2000
1966-08-13,08_66,Orange,2000
1966-08-13,08_66,Orange,1700
1966-08-13,08_66,Orange,2000
1966-08-14,08_66,Orange,2000
1966-08-14,08_66,Orange,3000
1966-08-15,08_66,Orange,2000
1966-08-15,08_66,Orange,3000
1966-08-16,08_66,Orange,2000
1966-08-16,08_66,Orange,2000
1966-08-16,08_66,Orange,2000
1966-08-16,08_66,Orange,2000
1966-08-17,08_66,Orange,3900
1966-08-17,08_66,Orange,3900
1966-08-17,08_66,Orange,500
1966-08-18,08_66,Orange,2000
1966-08-18,08_66,Orange,2000
1966-08-18,08_66,Orange,3000
1966-08-19,08_66,Orange,2000
1966-08-19,08_66,Orange,2000
1966-08-19,08_66,Orange,2000
1966-08-19,08_66,Orange,1900
1966-08-20,08_66,Orange,2000
1966-08-20,08_66,Orange,1000
1966-08-20,08_66,Orange,4000
1966-08-20,08_66,Orange,3000
1966-08-20,08_66,Orange,2000
1966-08-21,08_66,White,3900
1966-08-21,08_66,White,100
1966-08-21,08_66,White,4000
1966-08-21,08_66,Orange,2000
1966-08-22,08_66,Orange,1400
1966-08-22,08_66,Orange,2000
1966-08-22,08_66,Orange,3000
1966-08-22,08_66,Orange,2700
1966-08-23,08_66,Orange,3000
1966-08-23,08_66,Orange,1900
1966-08-23,08_66,Orange,800
1966-08-24,08_66,Orange,2000
1966-08-24,08_66,Orange,4000
1966-08-25,08_66,Orange,1000
1966-08-25,08_66,White,3600
1966-08-25,08_66,White,3000
1966-08-26,08_66,Orange,2000
1966-08-26,08_66,Orange,3000
1966-08-26,08_66,Orange,3000
1966-08-26,08_66,Orange,1350
1966-08-27,08_66,Orange,2000
1966-08-27,08_66,Orange,1600
1966-08-28,08_66,Orange,1400
1966-08-28,08_66,Orange,2000
1966-08-28,08_66,Orange,4000
1966-08-28,08_66,Orange,2000
1966-08-29,08_66,Orange,2000
1966-08-29,08_66,Orange,
1966-08-29,08_66,Orange,2000
1966-08-29,08_66,Orange,2000
1966-08-30,08_66,Orange,3000
1966-08-30,08_66,Orange,3000
1966-08-31,08_66,Orange,2000
1966-08-31,08_66,Orange,2000
1966-08-31,08_66,Orange,3000
1966-09-02,09_66,Orange,1000
1966-09-02,09_66,Orange,3000
1966-09-02,09_66,Orange,2000
1966-09-03,09_66,Orange,2000
1966-09-03,09_66,Orange,3000
1966-09-03,09_66,Orange,2000
1966-09-04,09_66,Orange,2000
1966-09-04,09_66,White,4000
1966-09-04,09_66,Orange,
1966-09-05,09_66,Orange,4000
1966-09-06,09_66,Orange,2000
1966-09-06,09_66,Orange,2000
1966-09-06,09_66,Orange,2000
1966-09-07,09_66,Orange,2400
1966-09-07,09_66,Orange,2650
1966-09-08,09_66,Orange,2000
1966-09-08,09_66,Orange,2000
1966-09-08,09_66,Orange,1000
1966-09-09,09_66,Orange,3000
1966-09-09,09_66,Orange,1800
1966-09-09,09_66,Orange,4000
1966-09-09,09_66,Orange,3000
1966-09-09,09_66,Orange,2000
1966-09-10,09_66,White,3300
1966-09-11,09_66,Orange,3000
1966-09-11,09_66,Orange,2000
1966-09-11,09_66,Orange,2000
1966-09-11,09_66,Orange,2000
1966-09-12,09_66,Orange,3000
1966-09-12,09_66,Orange,2000
1966-09-12,09_66,Orange,2000
1966-09-12,09_66,Orange,3000
1966-09-13,09_66,Orange,3000
1966-09-13,09_66,Orange,3000
1966-09-13,09_66,Orange,3300
1966-09-14,09_66,Orange,2100
1966-09-14,09_66,Orange,2700
1966-09-14,09_66,Orange,2200
1966-09-14,09_66,Orange,2700
1966-09-15,09_66,Orange,2700
1966-09-15,09_66,Orange,2700
1966-09-15,09_66,Orange,2700
1966-09-15,09_66,Orange,1800
1966-09-16,09_66,Orange,3400
1966-09-17,09_66,Orange,2550
1966-09-17,09_66,Orange,2700
1966-09-17,09_66,Orange,2650
1966-09-18,09_66,Orange,3000
1966-09-18,09_66,Orange,2700
1966-09-18,09_66,Orange,3000
1966-09-18,09_66,Orange,1800
1966-09-19,09_66,Orange,1800
1966-09-19,09_66,Orange,2700
1966-09-19,09_66,Orange,1800
1966-09-19,09_66,Orange,1800
1966-09-20,09_66,Orange,1800
1966-09-20,09_66,Orange,1800
1966-09-20,09_66,Orange,1800
1966-09-20,09_66,Orange,3400
1966-09-20,09_66,Orange,1800
1966-09-22,09_66,Orange,2700
1966-09-22,09_66,Orange,2700
1966-09-23,09_66,Orange,1800
1966-09-23,09_66,Orange,2000
1966-09-23,09_66,Orange,1800
1966-09-23,09_66,Orange,1800
1966-09-23,09_66,Orange,1800
1966-09-24,09_66,Orange,1800
1966-09-24,09_66,Orange,1800
1966-09-24,09_66,Orange,1800
1966-09-25,09_66,Orange,1800
1966-09-26,09_66,Orange,1350
1966-09-26,09_66,Orange,2700
1966-09-26,09_66,Orange,3000
1966-09-26,09_66,Orange,3000
1966-09-26,09_66,Orange,1800
1966-09-27,09_66,Orange,2700
1966-09-27,09_66,Orange,2700
1966-09-27,09_66,Orange,3000
1966-09-27,09_66,Orange,1800
1966-09-27,09_66,Orange,2420
1966-09-27,09_66,Orange,1800
1966-09-28,09_66,Orange,3000
1966-09-28,09_66,Orange,1800
1966-09-28,09_66,Orange,1800
1966-09-28,09_66,Orange,1750
1966-09-28,09_66,Orange,2700
1966-09-29,09_66,Orange,1800
1966-09-29,09_66,Orange,2000
1966-09-29,09_66,Orange,2700
1966-09-29,09_66,Orange,2700
1966-09-30,09_66,Orange,1800
1966-09-30,09_66,Orange,3000
1966-09-30,09_66,Orange,4000
1966-09-30,09_66,White,2700
1966-10-01,10_66,Orange,1800
1966-10-01,10_66,Orange,3600
1966-10-01,10_66,Orange,2000
1966-10-02,10_66,Orange,1800
1966-10-02,10_66,Orange,3600
1966-10-02,10_66,Orange,3600
1966-10-03,10_66,Orange,1000
1966-10-03,10_66,Orange,1800
1966-10-03,10_66,Orange,1600
1966-10-04,10_66,Orange,2700
1966-10-04,10_66,Orange,2500
1966-10-04,10_66,Orange,1800
1966-10-04,10_66,White,3600
1966-10-06,10_66,Orange,2700
1966-10-06,10_66,Orange,1800
1966-10-07,10_66,Orange,1000
1966-10-07,10_66,Orange,3600
1966-10-07,10_66,Orange,3600
1966-10-07,10_66,Orange,2000
1966-10-08,10_66,Orange,1700
1966-10-08,10_66,Orange,1840
1966-10-09,10_66,White,3600
1966-10-09,10_66,White,3600
1966-10-10,10_66,White,3600
1966-10-11,10_66,White,1800
1966-10-11,10_66,White,1800
1966-10-11,10_66,White,2600
1966-10-11,10_66,White,2700
1966-10-12,10_66,White,1800
1966-10-12,10_66,White,2700
1966-10-12,10_66,White,2700
1966-10-12,10_66,White,1800
1966-10-12,10_66,White,2700
1966-10-12,10_66,White,2700
1966-10-13,10_66,Orange,1800
1966-10-13,10_66,Orange,2700
1966-10-13,10_66,Orange,1800
1966-10-13,10_66,Orange,2700
1966-10-13,10_66,White,2700
1966-10-13,10_66,White,2700
1966-10-14,10_66,White,1800
1966-10-14,10_66,White,1800
1966-10-14,10_66,White,2700
1966-10-14,10_66,White,2700
1966-10-14,10_66,White,4500
1966-10-14,10_66,White,1800
1966-10-15,10_66,White,2700
1966-10-15,10_66,White,2700
1966-10-15,10_66,White,1250
1966-10-15,10_66,White,1800
1966-10-15,10_66,White,1800
1966-10-16,10_66,Orange,2700
1966-10-16,10_66,White,1800
1966-10-16,10_66,White,2700
1966-10-16,10_66,White,1800
1966-10-16,10_66,Orange,2700
1966-10-16,10_66,White,1800
1966-10-17,10_66,Orange,2700
1966-10-17,10_66,Orange,2700
1966-10-17,10_66,White,600
1966-10-17,10_66,White,4500
1966-10-18,10_66,Orange,3600
1966-10-18,10_66,Orange,3600
1966-10-19,10_66,Orange,3600
1966-10-20,10_66,White,2700
1966-10-20,10_66,White,3600
1966-10-21,10_66,White,3600
1966-10-21,10_66,White,1800
1966-10-22,10_66,White,2700
1966-10-22,10_66,White,3600
1966-10-23,10_66,White,2700
1966-10-23,10_66,White,2700
1966-10-23,10_66,White,3600
1966-10-23,10_66,White,1800
1966-10-24,10_66,White,2700
1966-10-24,10_66,White,3600
1966-10-24,10_66,White,2700
1966-10-25,10_66,Orange,3000
1966-10-25,10_66,Orange,1000
1966-10-25,10_66,White,1600
1966-10-25,10_66,Orange,1800
1966-10-25,10_66,Orange,1800
1966-10-25,10_66,Orange,1800
1966-10-25,10_66,White,1800
1966-10-26,10_66,White,2700
1966-10-26,10_66,White,1800
1966-10-26,10_66,White,1800
1966-10-26,10_66,White,1800
1966-10-26,10_66,White,1800
1966-10-26,10_66,White,1800
1966-10-26,10_66,Orange,2000
1966-10-26,10_66,Orange,2000
1966-10-27,10_66,Orange,4500
1966-10-27,10_66,Orange,3600
1966-10-27,10_66,Orange,1100
1966-10-27,10_66,Orange,2000
1966-10-28,10_66,Orange,3600
1966-10-28,10_66,Orange,2700
1966-10-29,10_66,White,2700
1966-10-29,10_66,White,3600
1966-10-29,10_66,White,4500
1966-10-30,10_66,White,3600
1966-10-30,10_66,White,3600
1966-10-30,10_66,White,3600
1966-10-30,10_66,White,2700
1966-10-30,10_66,White,2700
1966-10-30,10_66,White,3600
1966-10-31,10_66,Orange,2700
1966-10-31,10_66,Orange,3600
1966-10-31,10_66,Orange,3600
1966-10-31,10_66,Orange,3600
1966-10-31,10_66,White,1800
1966-10-31,10_66,Orange,100
1966-11-01,11_66,White,1800
1966-11-01,11_66,White,1800
1966-11-01,11_66,White,3600
1966-11-01,11_66,White,3600
1966-11-01,11_66,White,2700
1966-11-02,11_66,Orange,2700
1966-11-02,11_66,Orange,2700
1966-11-02,11_66,White,2700
1966-11-02,11_66,White,2700
1966-11-02,11_66,Orange,2700
1966-11-02,11_66,Orange,2700
1966-11-03,11_66,White,2700
1966-11-03,11_66,White,1800
1966-11-03,11_66,Orange,1800
1966-11-03,11_66,Orange,2700
1966-11-03,11_66,Orange,1800
1966-11-03,11_66,Orange,2700
1966-11-03,11_66,Orange,2700
1966-11-04,11_66,Orange,1800
1966-11-04,11_66,Orange,2700
1966-11-04,11_66,Orange,5400
1966-11-04,11_66,White,2700
1966-11-05,11_66,White,2700
1966-11-05,11_66,White,4500
1966-11-05,11_66,White,2700
1966-11-05,11_66,Orange,2000
1966-11-06,11_66,White,3600
1966-11-06,11_66,White,3600
1966-11-06,11_66,White,4500
1966-11-06,11_66,White,1800
1966-11-07,11_66,White,1800
1966-11-07,11_66,White,3600
1966-11-07,11_66,White,2700
1966-11-07,11_66,White,2700
1966-11-07,11_66,White,3600
1966-11-07,11_66,White,2700
1966-11-08,11_66,White,3600
1966-11-08,11_66,White,2700
1966-11-08,11_66,White,2700
1966-11-08,11_66,White,2700
1966-11-08,11_66,White,2700
1966-11-08,11_66,White,1800
1966-11-09,11_66,White,3600
1966-11-09,11_66,White,1800
1966-11-09,11_66,White,3600
1966-11-09,11_66,White,3600
1966-11-09,11_66,White,3600
1966-11-09,11_66,White,1800
1966-11-10,11_66,White,2700
1966-11-10,11_66,White,3600
1966-11-10,11_66,White,2700
1966-11-10,11_66,White,1800
1966-11-11,11_66,Orange,2700
1966-11-11,11_66,White,2700
1966-11-12,11_66,White,3600
1966-11-12,11_66,White,3600
1966-11-12,11_66,White,2700
1966-11-12,11_66,White,3600
1966-11-13,11_66,White,2700
1966-11-13,11_66,White,2700
1966-11-13,11_66,White,1800
1966-11-14,11_66,White,3600
1966-11-14,11_66,White,1500
1966-11-14,11_66,Orange,2700
1966-11-14,11_66,Orange,2700
1966-11-15,11_66,White,900
1966-11-15,11_66,White,3600
1966-11-15,11_66,Orange,2700
1966-11-15,11_66,White,900
1966-11-15,11_66,White,3600
1966-11-16,11_66,Orange,1800
1966-11-16,11_66,White,2700
1966-11-16,11_66,White,3600
1966-11-16,11_66,Orange,1800
1966-11-16,11_66,Orange,900
1966-11-17,11_66,Orange,2700
1966-11-17,11_66,Orange,2700
1966-11-17,11_66,Orange,1800
1966-11-17,11_66,Orange,1800
1966-11-17,11_66,White,1800
1966-11-17,11_66,White,1800
1966-11-17,11_66,White,900
1966-11-18,11_66,Orange,2700
1966-11-18,11_66,White,2700
